Timestamp,Machine_ID,Operator_ID,Engine_Hours,Fuel_Used,Load_Cycles,Idling_Time,Seatbelt_Status,Safety_Alert_Triggered,Task_Type,Soil_Type,Terrain,Temperature_C,Precipitation_mm,Operator_Experience_Years
2025-09-23 03:48:37,EXC005,OP1005,3175.59,7.4,3,19,Fastened,No,Compacting,Gravel,Flat,2348.07,0.0,4
2025-09-23 05:07:53,EXC005,OP1004,3176.2,15.52,17,15,Fastened,No,Digging,Rock,Incline,2356.16,0.0,9
2025-09-23 08:05:14,EXC002,OP1005,2552.62,17.82,21,15,Fastened,No,Digging,Rock,Incline,2049.12,0.0,1
2025-09-23 11:40:18,EXC001,OP1004,2000.01,11.96,12,26,Fastened,No,Trenching,Loam,Incline,2138.9,0.0,4
2025-09-23 14:18:29,EXC003,OP1001,1693.22,10.4,12,26,Fastened,No,Trenching,Loam,Flat,2295.53,0.0,15
2025-09-23 16:49:47,EXC005,OP1004,3178.43,7.59,2,19,Fastened,No,Compacting,Gravel,Incline,2357.2,0.0,17
2025-09-23 18:05:52,EXC003,OP1001,1694.86,10.41,9,26,Fastened,No,Trenching,Loam,Incline,2300.76,0.0,18
2025-09-23 20:16:19,EXC003,OP1004,1696.39,6.89,1,57,Unfastened,Yes,Grading,Clay,Steep,2305.88,44.33,1
2025-09-23 22:21:19,EXC004,OP1005,2061.98,20.8,22,16,Fastened,No,Digging,Rock,Steep,2324.65,0.0,11
2025-09-24 02:29:27,EXC002,OP1003,2555.32,7.8,7,29,Fastened,No,Hauling,Sand,Flat,2052.34,0.0,13
2025-09-24 04:35:01,EXC005,OP1005,3179.02,17.25,20,16,Fastened,No,Digging,Rock,Incline,2366.87,0.0,14
2025-09-24 07:45:16,EXC004,OP1002,2065.18,7.59,2,19,Fastened,No,Compacting,Gravel,Incline,2325.85,0.0,8
2025-09-24 09:09:48,EXC001,OP1005,2001.88,21.45,23,16,Fastened,No,Digging,Rock,Steep,2150.76,0.0,6
2025-09-24 13:22:39,EXC001,OP1004,2005.21,20.8,22,14,Fastened,No,Digging,Rock,Steep,2161.85,0.0,7
2025-09-24 17:12:27,EXC001,OP1002,2008.38,9.62,3,22,Fastened,No,Compacting,Gravel,Steep,2164.95,0.0,18
2025-09-24 18:59:11,EXC002,OP1002,2556.51,6.67,1,21,Fastened,No,Compacting,Gravel,Incline,2053.04,0.0,12
2025-09-24 20:01:05,EXC005,OP1004,3181.63,17.25,20,15,Fastened,No,Digging,Rock,Incline,2378.36,0.0,12
2025-09-24 23:33:33,EXC003,OP1004,1697.75,8.51,3,21,Fastened,No,Compacting,Gravel,Incline,2308.67,0.0,11
2025-09-25 01:07:09,EXC002,OP1004,2557.02,9.62,6,30,Fastened,No,Hauling,Sand,Steep,2057.87,0.0,13
2025-09-25 02:54:45,EXC002,OP1005,2558.45,11.27,12,30,Fastened,No,Hauling,Sand,Incline,2067.53,0.0,16
2025-09-25 05:10:50,EXC004,OP1001,2065.78,12.2,16,25,Fastened,No,Trenching,Loam,Flat,2334.41,0.0,6
2025-09-25 07:38:08,EXC005,OP1005,3184.21,15.86,16,25,Fastened,No,Trenching,Loam,Steep,2387.87,0.0,12
2025-09-25 11:09:55,EXC003,OP1005,1698.49,11.7,10,31,Fastened,No,Hauling,Sand,Steep,2315.37,0.0,15
2025-09-25 14:07:04,EXC002,OP1002,2560.4,20.8,22,15,Fastened,No,Digging,Rock,Steep,2079.74,0.0,18
2025-09-25 17:55:04,EXC003,OP1003,1700.46,6.67,1,21,Fastened,No,Compacting,Gravel,Incline,2315.49,0.0,12
2025-09-25 19:02:08,EXC003,OP1001,1700.97,7.59,2,21,Fastened,No,Compacting,Gravel,Incline,2317.39,0.0,7
2025-09-25 20:21:50,EXC005,OP1005,3186.84,16.5,23,14,Fastened,No,Digging,Rock,Flat,2400.33,0.0,9
2025-09-25 23:35:52,EXC001,OP1004,2009.24,11.75,15,24,Fastened,No,Trenching,Loam,Flat,2172.11,0.0,9
2025-09-26 02:10:03,EXC005,OP1002,3189.36,15.28,15,27,Fastened,No,Trenching,Loam,Steep,2409.83,0.0,5
2025-09-26 05:04:32,EXC004,OP1005,2067.8,6.67,1,19,Fastened,No,Compacting,Gravel,Incline,2336.42,0.0,5
2025-09-26 06:04:26,EXC005,OP1003,3191.91,21.45,23,15,Fastened,No,Digging,Rock,Steep,2425.15,0.0,14
2025-09-26 10:16:41,EXC003,OP1001,1701.6,12.5,15,14,Fastened,No,Digging,Rock,Flat,2323.01,0.0,13
2025-09-26 12:49:11,EXC005,OP1005,3195.23,9.0,10,33,Fastened,No,Hauling,Sand,Flat,2430.39,0.0,9
2025-09-26 15:04:06,EXC004,OP1002,2068.29,11.3,14,27,Fastened,No,Trenching,Loam,Flat,2343.4,0.0,5
2025-09-26 17:38:15,EXC003,OP1004,1703.34,5.6,2,64,Fastened,No,Grading,Clay,Flat,2326.47,35.94,6
2025-09-26 19:43:57,EXC004,OP1002,2070.14,9.05,9,27,Fastened,No,Trenching,Loam,Flat,2348.38,0.0,3
2025-09-26 21:45:16,EXC004,OP1001,2071.49,9.1,5,33,Fastened,No,Hauling,Sand,Steep,2353.56,0.0,11
2025-09-26 23:30:38,EXC005,OP1003,3196.78,6.6,2,21,Fastened,No,Compacting,Gravel,Flat,2431.89,0.0,19
2025-09-27 00:35:35,EXC004,OP1001,2072.85,9.43,4,21,Fastened,No,Compacting,Gravel,Incline,2356.27,0.0,14
2025-09-27 02:10:08,EXC002,OP1002,2563.59,6.67,1,18,Fastened,No,Compacting,Gravel,Incline,2080.4,0.0,4
2025-09-27 03:31:18,EXC002,OP1002,2564.05,11.75,15,27,Fastened,No,Trenching,Loam,Flat,2089.96,0.0,12
2025-09-27 06:03:12,EXC003,OP1003,1704.6,19.5,20,15,Fastened,No,Digging,Rock,Steep,2340.44,0.0,13
2025-09-27 09:42:25,EXC002,OP1004,2566.01,7.67,3,57,Fastened,No,Grading,Clay,Steep,2095.54,19.56,14
2025-09-27 12:08:36,EXC003,OP1002,1707.54,13.78,14,33,Fastened,No,Hauling,Sand,Steep,2350.22,0.0,18
2025-09-27 15:01:45,EXC005,OP1001,3197.33,10.14,7,29,Fastened,No,Hauling,Sand,Steep,2439.99,0.0,9
2025-09-27 17:11:08,EXC001,OP1002,2011.13,6.09,1,55,Fastened,No,Grading,Clay,Incline,2176.63,18.56,3
2025-09-27 19:05:23,EXC005,OP1005,3198.87,10.66,8,33,Fastened,No,Hauling,Sand,Steep,2447.89,0.0,11
2025-09-27 21:48:32,EXC001,OP1002,2012.31,8.6,9,28,Fastened,No,Hauling,Sand,Flat,2182.23,0.0,7
2025-09-28 00:03:55,EXC002,OP1005,2567.65,7.59,2,19,Fastened,No,Compacting,Gravel,Incline,2096.63,0.0,10
2025-09-28 01:35:50,EXC002,OP1005,2568.25,6.6,2,19,Fastened,No,Compacting,Gravel,Flat,2097.34,0.0,7
2025-09-28 02:24:07,EXC002,OP1005,2568.77,7.28,2,57,Fastened,No,Grading,Clay,Steep,2105.54,29.43,4
2025-09-28 04:30:29,EXC001,OP1001,2013.69,8.2,8,32,Fastened,No,Hauling,Sand,Flat,2187.31,0.0,13
2025-09-28 06:18:38,EXC004,OP1001,2073.71,6.67,1,19,Fastened,No,Compacting,Gravel,Incline,2357.46,0.0,14
2025-09-28 07:19:28,EXC004,OP1003,2074.19,10.85,13,23,Fastened,No,Trenching,Loam,Flat,2366.23,0.0,1
2025-09-28 09:25:33,EXC003,OP1004,1710.07,10.14,7,31,Fastened,No,Hauling,Sand,Steep,2357.14,0.0,13
2025-09-28 11:39:24,EXC005,OP1004,3200.62,14.5,19,16,Fastened,No,Digging,Rock,Flat,2454.87,0.0,13
2025-09-28 14:34:25,EXC004,OP1005,2075.88,8.51,6,30,Fastened,No,Hauling,Sand,Incline,2370.61,0.0,14
2025-09-28 16:45:39,EXC001,OP1001,2015.02,6.89,1,58,Fastened,No,Grading,Clay,Steep,2192.31,39.67,5
2025-09-28 18:35:19,EXC004,OP1002,2077.15,10.66,8,30,Fastened,No,Hauling,Sand,Steep,2378.26,0.0,18
2025-09-28 21:13:35,EXC004,OP1004,2078.84,9.43,4,19,Fastened,No,Compacting,Gravel,Incline,2379.68,0.0,18
2025-09-28 22:27:32,EXC001,OP1002,2016.4,5.3,1,65,Fastened,No,Grading,Clay,Flat,2198.05,13.55,17
2025-09-29 00:36:31,EXC001,OP1004,2017.58,10.2,13,28,Fastened,No,Hauling,Sand,Flat,2204.41,0.0,1
2025-09-29 02:58:51,EXC004,OP1003,2079.66,8.2,4,20,Fastened,No,Compacting,Gravel,Flat,2382.09,0.0,4
2025-09-29 04:21:37,EXC001,OP1001,2019.35,20.15,21,14,Fastened,No,Digging,Rock,Steep,2221.34,0.0,17
2025-09-29 07:47:27,EXC005,OP1004,3202.79,9.43,4,22,Fastened,No,Compacting,Gravel,Incline,2457.22,0.0,12
2025-09-29 08:58:41,EXC003,OP1002,1711.65,14.69,14,26,Fastened,No,Trenching,Loam,Steep,2369.79,0.0,16
2025-09-29 12:07:26,EXC001,OP1005,2022.37,10.2,13,30,Fastened,No,Hauling,Sand,Flat,2230.2,0.0,17
2025-09-29 14:49:00,EXC004,OP1004,2080.39,10.4,12,24,Fastened,No,Trenching,Loam,Flat,2387.57,0.0,4
2025-09-29 16:54:43,EXC003,OP1004,1714.03,6.79,3,63,Fastened,No,Grading,Clay,Incline,2375.87,37.47,6
2025-09-29 19:22:13,EXC005,OP1001,3203.66,9.43,8,28,Fastened,No,Hauling,Sand,Incline,2464.73,0.0,3
2025-09-29 21:27:31,EXC005,OP1003,3205.13,12.19,14,31,Fastened,No,Hauling,Sand,Incline,2475.56,0.0,7
2025-09-30 00:05:21,EXC001,OP1001,2024.17,13.52,12,27,Fastened,No,Trenching,Loam,Steep,2238.44,0.0,9
2025-09-30 03:07:39,EXC003,OP1004,1715.58,12.99,14,23,Fastened,No,Trenching,Loam,Incline,2384.66,0.0,12
2025-09-30 05:28:13,EXC004,OP1005,2081.99,14.37,15,14,Fastened,No,Digging,Rock,Incline,2395.15,0.0,7
2025-09-30 07:48:51,EXC001,OP1001,2026.31,18.97,23,14,Fastened,No,Digging,Rock,Incline,2249.77,0.0,3
2025-09-30 11:34:45,EXC004,OP1003,2083.98,6.79,3,62,Fastened,No,Grading,Clay,Incline,2403.18,43.21,11
2025-09-30 13:51:06,EXC001,OP1004,2029.22,6.44,2,58,Fastened,No,Grading,Clay,Incline,2254.13,34.68,12
2025-09-30 15:51:23,EXC002,OP1003,2570.27,8.06,4,62,Fastened,No,Grading,Clay,Steep,2113.37,19.78,16
2025-09-30 18:14:08,EXC005,OP1002,3207.34,12.93,11,24,Fastened,No,Trenching,Loam,Steep,2484.17,0.0,11
2025-09-30 20:57:19,EXC003,OP1004,1717.64,9.62,3,20,Fastened,No,Compacting,Gravel,Steep,2388.88,0.0,3
2025-09-30 22:09:41,EXC004,OP1003,2085.51,9.05,9,27,Fastened,No,Trenching,Loam,Flat,2408.23,0.0,16
2025-10-01 00:05:01,EXC002,OP1004,2572.12,14.0,18,14,Fastened,No,Digging,Rock,Flat,2122.7,0.0,7
2025-10-01 02:22:53,EXC001,OP1004,2030.57,8.58,2,18,Fastened,No,Compacting,Gravel,Steep,2256.56,0.0,17
2025-10-01 04:00:30,EXC004,OP1004,2086.86,6.89,1,64,Fastened,No,Grading,Clay,Steep,2413.8,32.94,9
2025-10-01 06:13:32,EXC003,OP1002,1718.46,5.3,1,55,Fastened,No,Grading,Clay,Flat,2393.09,42.11,9
2025-10-01 08:08:54,EXC005,OP1001,3209.28,21.45,23,14,Fastened,No,Digging,Rock,Steep,2500.42,0.0,6
2025-10-01 11:47:50,EXC005,OP1003,3212.57,13.5,17,14,Fastened,No,Digging,Rock,Flat,2510.05,0.0,13
2025-10-01 14:27:49,EXC004,OP1001,2088.38,7.8,7,31,Fastened,No,Hauling,Sand,Flat,2417.59,0.0,6
2025-10-01 16:32:31,EXC002,OP1003,2574.16,11.18,9,32,Fastened,No,Hauling,Sand,Steep,2131.22,0.0,8
2025-10-01 18:43:24,EXC004,OP1002,2089.6,5.3,1,59,Fastened,No,Grading,Clay,Flat,2422.25,10.28,4
2025-10-01 20:30:53,EXC003,OP1005,1719.49,7.13,4,66,Fastened,No,Grading,Clay,Incline,2399.31,25.79,13
2025-10-01 22:59:15,EXC001,OP1001,2031.22,10.66,8,30,Fastened,No,Hauling,Sand,Steep,2262.88,0.0,14
2025-10-02 01:38:07,EXC002,OP1005,2576.01,8.2,8,33,Fastened,No,Hauling,Sand,Flat,2136.39,0.0,11
2025-10-02 03:32:46,EXC001,OP1003,2032.91,9.4,11,30,Fastened,No,Hauling,Sand,Flat,2269.47,0.0,8
2025-10-02 06:06:54,EXC004,OP1004,2090.69,7.13,4,62,Fastened,No,Grading,Clay,Incline,2430.11,23.77,2
2025-10-02 08:21:16,EXC005,OP1003,3214.51,10.85,13,23,Fastened,No,Trenching,Loam,Flat,2515.5,0.0,7
2025-10-02 10:26:35,EXC004,OP1003,2092.34,6.79,3,61,Fastened,No,Grading,Clay,Incline,2436.51,43.06,4
2025-10-02 12:24:31,EXC004,OP1004,2093.85,6.2,4,62,Fastened,No,Grading,Clay,Flat,2441.6,31.44,18
2025-10-02 14:47:32,EXC001,OP1001,2034.52,12.35,10,25,Fastened,No,Trenching,Loam,Steep,2275.63,0.0,13
2025-10-02 17:33:24,EXC001,OP1005,2036.36,14.37,15,16,Fastened,No,Digging,Rock,Incline,2283.76,0.0,7
2025-10-02 20:15:05,EXC004,OP1004,2095.28,14.95,16,16,Fastened,No,Digging,Rock,Incline,2451.44,0.0,6
2025-10-02 23:18:03,EXC004,OP1004,2097.42,8.2,4,19,Fastened,No,Compacting,Gravel,Flat,2453.64,0.0,7
2025-10-03 00:43:52,EXC004,OP1003,2098.14,6.44,2,58,Fastened,No,Grading,Clay,Incline,2457.65,32.26,2
2025-10-03 02:20:29,EXC005,OP1002,3216.19,7.67,3,56,Fastened,No,Grading,Clay,Steep,2523.11,48.69,13
2025-10-03 04:32:06,EXC005,OP1002,3217.79,9.4,11,30,Fastened,No,Hauling,Sand,Flat,2529.87,0.0,12
2025-10-03 06:34:26,EXC004,OP1001,2099.48,6.6,2,21,Fastened,No,Compacting,Gravel,Flat,2460.16,0.0,10
2025-10-03 07:48:54,EXC005,OP1005,3219.39,5.8,1,21,Unfastened,Yes,Compacting,Gravel,Flat,2531.02,0.0,1
2025-10-03 09:14:27,EXC005,OP1005,3219.84,22.1,24,16,Fastened,No,Digging,Rock,Steep,2549.06,0.0,2
2025-10-03 13:14:59,EXC002,OP1004,2577.36,6.79,3,57,Fastened,No,Grading,Clay,Incline,2142.63,20.77,9
2025-10-03 15:40:32,EXC001,OP1001,2038.39,18.85,19,15,Fastened,No,Digging,Rock,Steep,2298.11,0.0,2
2025-10-03 19:13:16,EXC005,OP1002,3223.3,8.06,4,55,Fastened,No,Grading,Clay,Steep,2558.06,44.6,18
2025-10-03 21:23:21,EXC002,OP1002,2578.8,11.18,8,24,Fastened,No,Trenching,Loam,Steep,2148.76,0.0,12
2025-10-03 23:40:01,EXC005,OP1002,3225.02,9.62,3,22,Fastened,No,Compacting,Gravel,Steep,2561.42,0.0,13
2025-10-04 01:25:12,EXC003,OP1002,1721.2,20.8,22,16,Fastened,No,Digging,Rock,Steep,2413.65,0.0,19
2025-10-04 04:57:47,EXC002,OP1002,2580.35,17.82,21,15,Unfastened,Yes,Digging,Rock,Incline,2158.91,0.0,1
2025-10-04 07:55:39,EXC005,OP1005,3225.88,15.86,16,25,Fastened,No,Trenching,Loam,Steep,2570.54,0.0,17
2025-10-04 10:51:51,EXC001,OP1002,2041.18,7.54,1,20,Fastened,No,Compacting,Gravel,Steep,2299.36,0.0,3
2025-10-04 11:59:56,EXC005,OP1003,3228.49,7.59,2,18,Fastened,No,Compacting,Gravel,Incline,2573.35,0.0,6
2025-10-04 12:54:33,EXC002,OP1002,2583.05,6.6,2,19,Fastened,No,Compacting,Gravel,Flat,2161.19,0.0,12
2025-10-04 14:18:35,EXC003,OP1003,1724.4,14.69,14,26,Fastened,No,Trenching,Loam,Steep,2422.61,0.0,16
2025-10-04 17:05:15,EXC005,OP1004,3229.07,10.92,10,23,Fastened,No,Trenching,Loam,Incline,2579.82,0.0,3
2025-10-04 19:37:40,EXC002,OP1003,2583.57,14.37,15,15,Fastened,No,Digging,Rock,Incline,2169.06,0.0,1
2025-10-04 22:08:02,EXC002,OP1005,2585.58,13.26,13,32,Fastened,No,Hauling,Sand,Steep,2180.38,0.0,4
2025-10-05 01:21:47,EXC001,OP1004,2041.74,8.51,3,20,Fastened,No,Compacting,Gravel,Incline,2301.48,0.0,16
2025-10-05 02:55:20,EXC005,OP1003,3230.66,10.14,7,32,Fastened,No,Hauling,Sand,Steep,2585.35,0.0,10
2025-10-05 05:25:23,EXC002,OP1003,2587.96,15.86,16,27,Fastened,No,Trenching,Loam,Steep,2193.76,0.0,12
2025-10-05 09:03:07,EXC002,OP1004,2590.62,11.7,10,30,Fastened,No,Hauling,Sand,Steep,2202.03,0.0,15
2025-10-05 11:41:39,EXC003,OP1002,1726.79,13.51,15,25,Fastened,No,Trenching,Loam,Incline,2434.2,0.0,16
2025-10-05 14:33:37,EXC004,OP1005,2100.04,17.25,20,16,Fastened,No,Digging,Rock,Incline,2470.88,0.0,15
2025-10-05 18:02:40,EXC002,OP1005,2592.56,10.2,13,29,Fastened,No,Hauling,Sand,Flat,2207.97,0.0,14
2025-10-05 20:33:49,EXC002,OP1004,2594.34,16.9,16,16,Fastened,No,Digging,Rock,Steep,2217.76,0.0,5
2025-10-05 23:39:55,EXC002,OP1003,2596.77,16.0,22,15,Fastened,No,Digging,Rock,Flat,2228.94,0.0,8
2025-10-06 02:24:01,EXC005,OP1005,3232.25,10.14,7,30,Fastened,No,Hauling,Sand,Steep,2590.53,0.0,3
2025-10-06 04:27:43,EXC004,OP1003,2102.64,6.67,1,21,Fastened,No,Compacting,Gravel,Incline,2471.53,0.0,16
2025-10-06 05:23:41,EXC005,OP1004,3233.8,8.51,6,31,Fastened,No,Hauling,Sand,Incline,2595.63,0.0,6
2025-10-06 07:35:19,EXC003,OP1003,1728.99,8.51,3,21,Fastened,No,Compacting,Gravel,Incline,2436.69,0.0,15
2025-10-06 08:35:59,EXC003,OP1002,1729.74,21.45,23,15,Fastened,No,Digging,Rock,Steep,2454.64,0.0,2
2025-10-06 12:18:10,EXC005,OP1005,3235.08,8.51,3,18,Fastened,No,Compacting,Gravel,Incline,2596.83,0.0,13
2025-10-06 13:19:29,EXC005,OP1002,3235.78,14.69,14,23,Fastened,No,Trenching,Loam,Steep,2609.28,0.0,14
2025-10-06 16:29:58,EXC003,OP1003,1733.07,15.0,20,14,Fastened,No,Digging,Rock,Flat,2463.55,0.0,6
2025-10-06 19:06:43,EXC002,OP1004,2599.22,5.9,3,57,Fastened,No,Grading,Clay,Flat,2233.85,32.97,2
2025-10-06 20:47:22,EXC005,OP1003,3238.09,9.0,10,32,Fastened,No,Hauling,Sand,Flat,2616.4,0.0,19
2025-10-06 23:14:47,EXC001,OP1003,2042.47,11.96,12,25,Fastened,No,Trenching,Loam,Incline,2309.87,0.0,4
2025-10-07 01:29:09,EXC002,OP1005,2600.46,17.82,21,15,Fastened,No,Digging,Rock,Incline,2249.0,0.0,15
2025-10-07 04:52:17,EXC005,OP1003,3239.63,17.0,24,15,Fastened,No,Digging,Rock,Flat,2630.28,0.0,4
2025-10-07 07:56:40,EXC001,OP1002,2044.33,8.05,5,27,Fastened,No,Hauling,Sand,Incline,2314.52,0.0,11
2025-10-07 09:22:22,EXC003,OP1002,1735.31,10.4,12,23,Fastened,No,Trenching,Loam,Flat,2469.79,0.0,19
2025-10-07 11:55:06,EXC001,OP1003,2045.43,8.51,6,29,Fastened,No,Hauling,Sand,Incline,2320.41,0.0,9
2025-10-07 13:31:51,EXC005,OP1003,3242.28,13.26,13,30,Fastened,No,Hauling,Sand,Steep,2640.41,0.0,16
2025-10-07 16:26:57,EXC003,OP1005,1736.9,7.67,3,57,Fastened,No,Grading,Clay,Steep,2477.54,26.6,9
2025-10-07 18:45:08,EXC004,OP1001,2103.15,13.0,16,14,Fastened,No,Digging,Rock,Flat,2480.23,0.0,4
2025-10-07 21:19:37,EXC004,OP1001,2104.99,13.52,12,25,Fastened,No,Trenching,Loam,Steep,2488.26,0.0,9
2025-10-07 23:48:16,EXC001,OP1005,2046.67,7.54,1,19,Fastened,No,Compacting,Gravel,Steep,2322.85,0.0,16
2025-10-08 00:50:58,EXC004,OP1001,2107.09,11.27,12,27,Fastened,No,Hauling,Sand,Incline,2496.05,0.0,11
2025-10-08 03:40:14,EXC002,OP1005,2603.17,7.4,3,19,Fastened,No,Compacting,Gravel,Flat,2250.09,0.0,8
2025-10-08 04:57:49,EXC003,OP1001,1738.52,7.67,3,57,Fastened,No,Grading,Clay,Steep,2484.53,27.33,2
2025-10-08 06:49:57,EXC003,OP1001,1740.14,8.51,3,19,Fastened,No,Compacting,Gravel,Incline,2487.91,0.0,8
2025-10-08 07:55:29,EXC004,OP1001,2108.99,12.74,12,31,Fastened,No,Hauling,Sand,Steep,2505.09,0.0,1
2025-10-08 10:27:15,EXC004,OP1002,2111.21,17.55,17,14,Fastened,No,Digging,Rock,Steep,2519.19,0.0,14
2025-10-08 13:17:16,EXC002,OP1004,2603.78,10.85,13,25,Fastened,No,Trenching,Loam,Flat,2257.86,0.0,16
2025-10-08 15:16:36,EXC005,OP1004,3244.62,10.66,4,19,Fastened,No,Compacting,Gravel,Steep,2643.73,0.0,10
2025-10-08 16:49:50,EXC001,OP1001,2047.22,8.51,3,21,Fastened,No,Compacting,Gravel,Incline,2326.31,0.0,19
2025-10-08 18:28:06,EXC004,OP1001,2113.73,10.66,4,18,Fastened,No,Compacting,Gravel,Steep,2522.68,0.0,10
2025-10-08 19:43:40,EXC004,OP1001,2114.64,11.73,13,32,Fastened,No,Hauling,Sand,Incline,2530.73,0.0,18
2025-10-08 22:24:16,EXC002,OP1001,2605.5,19.55,24,14,Fastened,No,Digging,Rock,Incline,2275.46,0.0,4
2025-10-09 02:10:36,EXC004,OP1005,2116.75,11.3,14,25,Fastened,No,Trenching,Loam,Flat,2540.38,0.0,8
2025-10-09 04:33:50,EXC001,OP1001,2047.97,10.66,4,20,Fastened,No,Compacting,Gravel,Steep,2329.55,0.0,7
2025-10-09 05:52:23,EXC005,OP1003,3245.54,12.93,11,26,Fastened,No,Trenching,Loam,Steep,2653.86,0.0,15
2025-10-09 08:37:22,EXC001,OP1005,2048.93,8.06,4,64,Fastened,No,Grading,Clay,Steep,2339.45,14.97,19
2025-10-09 10:58:26,EXC003,OP1002,1740.84,7.59,2,19,Fastened,No,Compacting,Gravel,Incline,2489.5,0.0,17
2025-10-09 12:02:12,EXC005,OP1003,3247.53,11.73,13,32,Fastened,No,Hauling,Sand,Incline,2661.17,0.0,12
2025-10-09 14:51:15,EXC003,OP1001,1741.43,15.28,15,25,Fastened,No,Trenching,Loam,Steep,2502.94,0.0,8
2025-10-09 17:54:31,EXC001,OP1004,2050.83,15.52,17,14,Fastened,No,Digging,Rock,Incline,2347.82,0.0,13
2025-10-09 20:47:29,EXC002,OP1005,2608.54,16.1,18,16,Fastened,No,Digging,Rock,Incline,2288.07,0.0,12
2025-10-09 23:48:57,EXC003,OP1005,1743.92,11.18,9,31,Fastened,No,Hauling,Sand,Steep,2511.85,0.0,14
2025-10-10 01:54:03,EXC001,OP1001,2053.07,10.66,8,31,Fastened,No,Hauling,Sand,Steep,2355.37,0.0,3
2025-10-10 04:04:45,EXC001,OP1003,2054.79,7.54,1,18,Fastened,No,Compacting,Gravel,Steep,2357.43,0.0,8
2025-10-10 05:36:14,EXC001,OP1004,2055.31,15.5,21,14,Fastened,No,Digging,Rock,Flat,2366.74,0.0,14
2025-10-10 08:17:22,EXC005,OP1004,3249.64,10.66,8,29,Fastened,No,Hauling,Sand,Steep,2667.34,0.0,10
2025-10-10 10:14:02,EXC005,OP1004,3251.3,17.25,20,14,Fastened,No,Digging,Rock,Incline,2681.69,0.0,7
2025-10-10 13:19:00,EXC005,OP1002,3253.88,8.05,5,32,Fastened,No,Hauling,Sand,Incline,2686.24,0.0,15
2025-10-10 15:28:11,EXC003,OP1004,1745.75,6.67,1,22,Fastened,No,Compacting,Gravel,Incline,2514.5,0.0,9
2025-10-10 16:54:54,EXC004,OP1004,2118.56,7.28,2,58,Fastened,No,Grading,Clay,Steep,2546.62,12.39,8
2025-10-10 19:10:49,EXC001,OP1003,2057.65,11.73,13,32,Fastened,No,Hauling,Sand,Incline,2377.4,0.0,16
2025-10-10 22:04:13,EXC005,OP1002,3255.06,6.6,2,21,Fastened,No,Compacting,Gravel,Flat,2687.29,0.0,9
2025-10-10 23:25:01,EXC003,OP1003,1746.28,8.51,3,20,Fastened,No,Compacting,Gravel,Incline,2516.03,0.0,6
2025-10-11 00:45:40,EXC004,OP1001,2120.07,12.5,15,14,Fastened,No,Digging,Rock,Flat,2552.5,0.0,10
2025-10-11 03:25:05,EXC001,OP1001,2059.77,7.67,3,57,Fastened,No,Grading,Clay,Steep,2383.68,21.59,11
2025-10-11 05:34:07,EXC004,OP1002,2121.81,12.22,11,31,Fastened,No,Hauling,Sand,Steep,2562.01,0.0,8
2025-10-11 08:28:41,EXC003,OP1002,1747.01,11.27,12,33,Fastened,No,Hauling,Sand,Incline,2524.29,0.0,18
2025-10-11 11:14:41,EXC004,OP1005,2123.9,9.8,12,32,Fastened,No,Hauling,Sand,Flat,2569.91,0.0,5
2025-10-11 13:23:16,EXC004,OP1002,2125.64,6.79,3,63,Fastened,No,Grading,Clay,Incline,2578.25,23.34,15
2025-10-11 15:13:24,EXC002,OP1002,2610.92,15.5,21,14,Fastened,No,Digging,Rock,Flat,2300.18,0.0,8
2025-10-11 18:09:10,EXC004,OP1003,2127.18,6.6,2,20,Fastened,No,Compacting,Gravel,Flat,2580.13,0.0,15
2025-10-11 19:24:18,EXC003,OP1003,1749.02,12.65,17,26,Fastened,No,Trenching,Loam,Flat,2531.54,0.0,6
2025-10-11 22:07:44,EXC002,OP1002,2613.25,15.86,16,23,Fastened,No,Trenching,Loam,Steep,2311.82,0.0,9
2025-10-12 01:06:09,EXC005,OP1001,3255.61,8.2,8,28,Fastened,No,Hauling,Sand,Flat,2692.28,0.0,16
2025-10-12 03:22:02,EXC004,OP1001,2127.73,18.2,18,15,Fastened,No,Digging,Rock,Steep,2590.73,0.0,13
2025-10-12 06:46:01,EXC002,OP1005,2615.82,12.65,17,27,Fastened,No,Trenching,Loam,Flat,2323.44,0.0,8
2025-10-12 09:18:51,EXC002,OP1005,2617.97,11.44,11,24,Fastened,No,Trenching,Loam,Incline,2330.53,0.0,4
2025-10-12 11:45:11,EXC001,OP1004,2061.4,9.62,3,20,Fastened,No,Compacting,Gravel,Steep,2387.3,0.0,2
2025-10-12 13:22:08,EXC003,OP1005,1751.16,8.2,8,31,Fastened,No,Hauling,Sand,Flat,2536.21,0.0,2
2025-10-12 14:57:15,EXC004,OP1005,2130.39,5.3,1,57,Fastened,No,Grading,Clay,Flat,2594.83,16.72,13
2025-10-12 16:45:58,EXC003,OP1003,1752.47,19.5,20,15,Fastened,No,Digging,Rock,Steep,2552.2,0.0,14
2025-10-12 20:28:19,EXC003,OP1002,1755.39,6.2,4,60,Fastened,No,Grading,Clay,Flat,2558.9,24.5,15
2025-10-12 22:35:22,EXC002,OP1001,2619.69,11.27,12,33,Unfastened,Yes,Hauling,Sand,Incline,2340.46,0.0,2
2025-10-13 01:14:47,EXC001,OP1004,2062.23,9.0,10,33,Fastened,No,Hauling,Sand,Flat,2392.16,0.0,8
